,bath,balcony,price
7302,6.0,3.0,300.0
7303,3.0,,135.0
7304,3.0,1.0,90.0
7305,2.0,1.0,43.16
7306,2.0,2.0,47.59
7307,2.0,2.0,60.0
7308,2.0,2.0,29.97
7309,2.0,2.0,50.0
7310,2.0,2.0,78.0
7311,2.0,2.0,50.0
7312,2.0,2.0,52.0
7313,3.0,2.0,72.0
7314,3.0,1.0,180.0
7315,5.0,3.0,2000.0
7316,3.0,2.0,48.6
7317,2.0,2.0,47.0
7318,3.0,2.0,115.0
7319,2.0,3.0,61.0
7320,3.0,1.0,205.0
7321,2.0,2.0,65.0
7322,4.0,3.0,199.0
7323,2.0,1.0,160.0
7324,2.0,2.0,130.0
7325,3.0,2.0,70.0
7326,2.0,2.0,45.0
7327,3.0,2.0,85.0
7328,1.0,1.0,62.0
7329,3.0,2.0,60.0
7330,3.0,1.0,149.0
7331,7.0,0.0,160.0
7332,3.0,2.0,74.0
7333,5.0,2.0,500.0
7334,1.0,0.0,125.0
7335,1.0,0.0,52.0
7336,2.0,2.0,70.0
7337,2.0,1.0,50.0
7338,2.0,1.0,38.0
7339,3.0,3.0,105.0
7340,5.0,,325.0
7341,3.0,,165.0
7342,3.0,2.0,130.0
7343,2.0,1.0,76.0
7344,2.0,2.0,45.0
7345,2.0,2.0,90.0
7346,2.0,2.0,52.85
7347,1.0,1.0,70.0
7348,3.0,1.0,105.0
7349,2.0,1.0,52.0
7350,2.0,0.0,58.0
7351,2.0,2.0,60.0
7352,2.0,1.0,48.79
7353,2.0,2.0,44.4
7354,4.0,1.0,135.0
7355,3.0,,260.0
7356,4.0,2.0,480.0
7357,3.0,3.0,105.0
7358,2.0,2.0,148.0
7359,2.0,2.0,55.0
7360,5.0,,100.0
7361,2.0,2.0,42.0
7362,2.0,2.0,63.0
7363,5.0,0.0,348.0
7364,2.0,1.0,53.99
7365,2.0,3.0,35.0
7366,3.0,2.0,120.0
7367,2.0,1.0,60.0
7368,2.0,1.0,46.0
7369,3.0,3.0,325.0
7370,4.0,2.0,333.0
7371,6.0,3.0,175.0
7372,2.0,2.0,65.94
7373,2.0,2.0,68.0
7374,2.0,2.0,40.0
7375,2.0,2.0,52.0
7376,3.0,0.0,500.0
7377,2.0,3.0,180.0
7378,2.0,2.0,68.75
7379,6.0,1.0,196.0
7380,2.0,2.0,37.62
7381,2.0,1.0,85.0
7382,2.0,2.0,90.0
7383,4.0,0.0,413.0
7384,2.0,1.0,55.0
7385,2.0,2.0,60.0
7386,3.0,1.0,175.0
7387,2.0,1.0,55.0
7388,3.0,3.0,140.0
7389,2.0,2.0,69.0
7390,3.0,2.0,65.0
7391,2.0,2.0,49.3
7392,3.0,0.0,65.0
7393,2.0,2.0,45.0
7394,1.0,0.0,47.0
7395,4.0,1.0,180.0
7396,2.0,1.0,87.0
7397,2.0,1.0,67.3
7398,,,237.5
7399,3.0,1.0,55.0
7400,3.0,1.0,73.9
7401,2.0,2.0,46.0
7402,3.0,1.0,79.9
7403,4.0,0.0,90.0
7404,2.0,1.0,70.0
7405,1.0,1.0,22.0
7406,2.0,1.0,51.89
7407,3.0,2.0,95.0
7408,2.0,2.0,50.0
7409,2.0,2.0,46.0
7410,1.0,1.0,32.0
7411,2.0,1.0,83.0
7412,3.0,0.0,88.2
7413,2.0,1.0,70.0
7414,2.0,2.0,55.0
7415,2.0,0.0,58.0
7416,3.0,2.0,210.0
7417,2.0,3.0,50.0
7418,4.0,2.0,130.0
7419,2.0,3.0,125.0
7420,2.0,2.0,66.0
7421,3.0,2.0,166.0
7422,2.0,1.0,200.0
7423,2.0,,58.0
7424,2.0,1.0,74.23
7425,3.0,2.0,115.0
7426,2.0,3.0,70.0
7427,2.0,1.0,35.53
7428,2.0,2.0,31.77
7429,2.0,3.0,37.0
7430,4.0,2.0,150.0
7431,2.0,1.0,32.49
7432,2.0,3.0,55.0
7433,2.0,,89.0
7434,2.0,2.0,75.0
7435,3.0,,125.0
7436,1.0,1.0,103.0
7437,3.0,2.0,58.0
7438,3.0,2.0,68.0
7439,2.0,2.0,48.0
7440,2.0,3.0,72.0
7441,3.0,2.0,57.0
7442,4.0,1.0,160.0
7443,3.0,1.0,74.18
7444,3.0,3.0,220.0
7445,2.0,2.0,55.0
7446,4.0,2.0,184.0
7447,5.0,,980.0
7448,3.0,3.0,220.0
7449,2.0,2.0,74.0
7450,2.0,2.0,42.81
7451,2.0,1.0,61.0
7452,5.0,0.0,400.0
7453,2.0,2.0,37.83
7454,4.0,1.0,300.0
7455,4.0,2.0,175.0
7456,2.0,1.0,55.0
7457,3.0,3.0,100.0
7458,3.0,1.0,105.0
7459,5.0,1.0,120.0
7460,2.0,1.0,75.97
7461,2.0,1.0,60.0
7462,2.0,3.0,34.0
7463,2.0,2.0,46.39
7464,2.0,1.0,89.0
7465,3.0,2.0,80.0
7466,2.0,2.0,65.0
7467,2.0,2.0,67.0
7468,4.0,0.0,140.0
7469,3.0,1.0,70.0
7470,2.0,2.0,48.0
7471,3.0,1.0,98.18
7472,2.0,1.0,68.0
7473,3.0,3.0,90.0
7474,3.0,,48.0
7475,2.0,1.0,68.59
7476,6.0,2.0,101.0
7477,2.0,1.0,39.69
7478,2.0,1.0,41.3
7479,2.0,2.0,100.0
7480,3.0,0.0,75.0
7481,3.0,2.0,56.0
7482,2.0,1.0,10.0
7483,2.0,2.0,60.0
7484,7.0,0.0,160.0
7485,2.0,1.0,30.35
7486,3.0,1.0,109.0
7487,2.0,1.0,71.42
7488,2.0,1.0,58.0
7489,3.0,2.0,128.0
7490,3.0,1.0,50.0
7491,3.0,2.0,125.0
7492,3.0,2.0,150.0
7493,4.0,2.0,118.0
7494,2.0,1.0,98.0
7495,3.0,1.0,69.0
7496,4.0,,150.0
7497,4.0,3.0,155.0
7498,4.0,2.0,154.0
7499,3.0,2.0,72.0
7500,2.0,2.0,55.33
7501,2.0,2.0,47.24
7502,3.0,2.0,140.0
7503,3.0,3.0,79.0
7504,2.0,1.0,35.0
7505,3.0,3.0,285.0
7506,2.0,1.0,59.0
7507,3.0,1.0,150.0
7508,2.0,1.0,90.0
7509,3.0,0.0,140.0
7510,2.0,1.0,45.5
7511,2.0,1.0,80.0
7512,2.0,1.0,56.0
7513,4.0,2.0,185.0
7514,2.0,2.0,52.0
7515,3.0,2.0,164.0
7516,3.0,1.0,350.0
7517,4.0,0.0,120.0
7518,3.0,2.0,120.0
7519,2.0,1.0,108.0
7520,2.0,1.0,48.0
7521,2.0,2.0,120.0
7522,3.0,2.0,75.0
7523,3.0,2.0,168.0
7524,5.0,,450.0
7525,2.0,2.0,55.0
7526,1.0,1.0,19.9
7527,2.0,1.0,160.0
7528,4.0,2.0,85.0
7529,2.0,2.0,65.0
7530,2.0,2.0,44.5
7531,2.0,1.0,29.0
7532,2.0,1.0,75.0
7533,3.0,2.0,83.0
7534,2.0,1.0,60.0
7535,3.0,1.0,145.0
7536,2.0,2.0,36.0
7537,3.0,2.0,225.0
7538,3.0,3.0,220.0
7539,2.0,1.0,63.0
7540,3.0,1.0,47.25
7541,2.0,2.0,52.0
7542,2.0,2.0,85.0
7543,1.0,1.0,26.25
7544,2.0,1.0,61.0
7545,2.0,1.0,67.0
7546,4.0,3.0,201.0
7547,1.0,1.0,70.0
7548,2.0,1.0,51.2
7549,3.0,1.0,33.08
7550,1.0,0.0,25.84
7551,3.0,1.0,150.0
7552,4.0,3.0,125.0
7553,2.0,1.0,34.0
7554,4.0,2.0,100.0
7555,2.0,2.0,62.0
7556,6.0,0.0,86.0
7557,3.0,2.0,160.0
7558,4.0,0.0,80.0
7559,2.0,1.0,67.0
7560,2.0,1.0,50.0
7561,3.0,3.0,150.0
7562,2.0,3.0,50.0
7563,2.0,3.0,45.0
7564,2.0,1.0,62.0
7565,2.0,1.0,57.9
7566,2.0,1.0,54.0
7567,3.0,2.0,75.0
7568,4.0,2.0,87.0
7569,2.0,2.0,50.0
7570,2.0,2.0,33.7
7571,2.0,2.0,49.75
7572,4.0,2.0,115.0
7573,4.0,1.0,120.0
7574,2.0,1.0,77.0
7575,2.0,1.0,55.0
7576,3.0,1.0,70.0
7577,3.0,2.0,150.0
7578,2.0,1.0,50.0
7579,2.0,1.0,80.0
7580,2.0,1.0,90.0
7581,4.0,2.0,155.0
7582,2.0,2.0,74.31
7583,2.0,1.0,58.0
7584,1.0,1.0,60.0
7585,2.0,1.0,32.0
7586,2.0,0.0,58.0
7587,4.0,2.0,220.0
7588,4.0,1.0,289.0
7589,6.0,,450.0
7590,4.0,,800.0
7591,2.0,3.0,70.0
7592,2.0,2.0,53.51
7593,5.0,2.0,300.0
7594,3.0,1.0,200.0
7595,4.0,1.0,69.0
7596,4.0,3.0,130.0
7597,4.0,0.0,325.0
7598,3.0,2.0,250.0
7599,2.0,0.0,32.0
7600,4.0,,200.0
7601,2.0,1.0,48.72
7602,2.0,0.0,111.0
7603,3.0,2.0,200.0
7604,2.0,2.0,49.0
7605,3.0,2.0,85.0
7606,3.0,1.0,65.0
7607,3.0,1.0,217.0
7608,3.0,2.0,125.0
7609,3.0,3.0,125.0
7610,2.0,1.0,140.0
7611,2.0,1.0,115.0
7612,4.0,1.0,260.0
7613,2.0,2.0,83.0
7614,5.0,1.0,175.0
7615,3.0,3.0,138.0
7616,1.0,0.0,28.0
7617,5.0,2.0,570.0
7618,3.0,2.0,120.0
7619,3.0,0.0,260.0
7620,2.0,2.0,70.0
7621,3.0,0.0,235.0
7622,3.0,,90.0
7623,,,60.75
7624,1.0,0.0,95.0
7625,6.0,2.0,170.0
7626,3.0,2.0,90.0
7627,2.0,1.0,50.0
7628,2.0,1.0,80.0
7629,1.0,1.0,24.88
7630,3.0,2.0,90.0
7631,4.0,3.0,395.0
7632,3.0,3.0,260.0
7633,2.0,3.0,55.0
7634,2.0,1.0,33.0
7635,3.0,2.0,72.0
7636,3.0,3.0,113.0
7637,2.0,2.0,52.0
7638,1.0,1.0,50.0
7639,3.0,2.0,105.0
7640,3.0,2.0,100.0
7641,2.0,2.0,54.0
7642,2.0,3.0,55.0
7643,7.0,2.0,382.0
7644,1.0,1.0,39.9
7645,2.0,1.0,45.0
7646,6.0,2.0,480.0
7647,3.0,2.0,115.0
7648,3.0,2.0,65.0
7649,2.0,3.0,78.0
7650,3.0,1.0,33.28
7651,2.0,2.0,82.0
7652,2.0,1.0,58.17
7653,2.0,2.0,94.55
7654,2.0,2.0,69.0
7655,4.0,1.0,100.0
7656,3.0,2.0,95.0
7657,1.0,1.0,750.0
7658,2.0,2.0,45.0
7659,2.0,2.0,75.0
7660,2.0,2.0,32.0
7661,2.0,1.0,41.59
7662,2.0,2.0,36.94
7663,3.0,1.0,662.0
7664,2.0,2.0,59.0
7665,6.0,,98.0
7666,2.0,1.0,43.0
7667,6.0,3.0,125.0
7668,5.0,,560.0
7669,2.0,2.0,75.0
7670,3.0,2.0,110.0
7671,2.0,1.0,57.84
7672,2.0,1.0,51.15
7673,3.0,3.0,100.0
7674,3.0,2.0,121.0
7675,3.0,2.0,262.0
7676,1.0,1.0,25.0
7677,3.0,1.0,60.0
7678,2.0,2.0,100.0
7679,1.0,0.0,35.285
7680,,,400.0
7681,2.0,0.0,36.8
7682,3.0,3.0,85.0
7683,2.0,2.0,42.0
7684,2.0,1.0,40.08
7685,2.0,1.0,36.21
7686,2.0,1.0,35.22
7687,2.0,1.0,40.08
7688,2.0,1.0,89.04
7689,2.0,1.0,69.6
7690,2.0,2.0,44.0
7691,2.0,2.0,65.0
7692,6.0,3.0,170.0
7693,4.0,2.0,80.0
7694,2.0,1.0,53.87
7695,3.0,3.0,84.0
7696,2.0,2.0,30.0
7697,3.0,1.0,123.0
7698,2.0,1.0,70.0
7699,3.0,2.0,90.0
7700,3.0,2.0,200.0
7701,2.0,2.0,48.95
7702,2.0,1.0,56.0
7703,6.0,3.0,270.0
7704,4.0,2.0,90.0
7705,2.0,2.0,82.89
7706,3.0,1.0,125.0
7707,2.0,1.0,67.0
7708,1.0,1.0,36.25
7709,7.0,2.0,80.0
7710,2.0,2.0,41.0
7711,5.0,2.0,180.0
7712,3.0,2.0,92.0
7713,2.0,2.0,73.0
7714,3.0,3.0,251.0
7715,2.0,1.0,67.0
7716,3.0,,90.0
7717,3.0,1.0,95.0
7718,6.0,0.0,142.0
7719,3.0,1.0,275.0
7720,3.0,1.0,80.0
7721,3.0,2.0,90.0
7722,2.0,2.0,171.0
7723,3.0,2.0,150.0
7724,1.0,0.0,26.0
7725,2.0,1.0,66.0
7726,1.0,0.0,125.0
7727,6.0,,1900.0
7728,2.0,3.0,47.0
7729,2.0,0.0,150.0
7730,3.0,1.0,59.5
7731,3.0,2.0,95.0
7732,2.0,3.0,55.0
7733,9.0,,140.0
7734,2.0,1.0,43.0
7735,5.0,0.0,240.0
7736,2.0,3.0,85.0
7737,2.0,2.0,61.0
7738,2.0,1.0,34.49
7739,2.0,2.0,55.0
7740,5.0,1.0,173.0
7741,2.0,2.0,85.0
7742,2.0,2.0,126.0
7743,3.0,2.0,110.0
7744,2.0,2.0,100.0
7745,3.0,2.0,150.0
7746,2.0,3.0,35.0
7747,1.0,0.0,38.535
7748,2.0,2.0,70.0
7749,3.0,3.0,120.0
7750,6.0,1.0,375.0
7751,2.0,2.0,54.0
7752,2.0,2.0,55.0
7753,2.0,1.0,42.0
7754,2.0,1.0,32.92
7755,2.0,1.0,45.0
7756,4.0,2.0,203.0
7757,1.0,0.0,35.5
7758,2.0,2.0,32.0
7759,3.0,2.0,110.0
7760,2.0,2.0,47.0
7761,2.0,2.0,50.0
7762,4.0,0.0,95.0
7763,6.0,3.0,375.0
7764,3.0,2.0,480.0
7765,2.0,1.0,52.0
7766,2.0,1.0,44.0
7767,2.0,2.0,76.0
7768,3.0,1.0,88.0
7769,3.0,3.0,79.15
7770,2.0,1.0,350.0
7771,2.0,1.0,48.27
7772,2.0,2.0,53.5
7773,2.0,1.0,35.0
7774,3.0,2.0,125.0
7775,2.0,2.0,55.0
7776,2.0,2.0,37.28
7777,4.0,2.0,145.0
7778,2.0,1.0,36.5
7779,2.0,2.0,35.0
7780,2.0,1.0,54.3
7781,3.0,2.0,74.0
7782,2.0,2.0,52.0
7783,4.0,2.0,255.0
7784,3.0,2.0,65.0
7785,2.0,2.0,46.0
7786,3.0,2.0,122.0
7787,3.0,2.0,69.0
7788,3.0,2.0,98.0
7789,3.0,3.0,220.0
7790,2.0,2.0,81.5
7791,2.0,1.0,54.92
7792,3.0,2.0,115.0
7793,2.0,2.0,68.0
7794,2.0,3.0,80.0
7795,3.0,3.0,60.98
7796,2.0,2.0,37.0
7797,6.0,0.0,118.0
7798,2.0,2.0,56.8
7799,2.0,2.0,40.0
7800,1.0,0.0,35.0
7801,4.0,2.0,325.0
7802,4.0,2.0,410.0
7803,2.0,2.0,100.0
7804,2.0,1.0,60.42
7805,2.0,1.0,55.0
7806,4.0,2.0,152.0
7807,2.0,1.0,58.58
7808,3.0,2.0,98.91
7809,3.0,2.0,89.0
7810,3.0,1.0,88.0
7811,5.0,,310.0
7812,2.0,1.0,62.0
7813,3.0,1.0,65.0
7814,2.0,2.0,73.0
7815,2.0,1.0,60.0
7816,2.0,2.0,95.0
7817,2.0,3.0,45.5
7818,3.0,0.0,45.0
7819,2.0,1.0,156.0
7820,5.0,3.0,180.0
7821,2.0,1.0,95.0
7822,3.0,2.0,131.0
7823,5.0,3.0,190.0
7824,1.0,1.0,276.0
7825,1.0,1.0,15.0
7826,2.0,1.0,40.0
7827,3.0,1.0,111.0
7828,6.0,3.0,105.0
7829,2.0,2.0,80.0
7830,3.0,2.0,63.0
7831,4.0,2.0,100.0
7832,6.0,2.0,375.0
7833,1.0,1.0,39.5
7834,2.0,3.0,78.5
7835,2.0,1.0,100.0
7836,3.0,3.0,179.0
7837,4.0,2.0,225.0
7838,3.0,3.0,170.0
7839,2.0,1.0,82.0
7840,2.0,3.0,60.0
7841,5.0,2.0,98.5
7842,1.0,1.0,57.6
7843,1.0,0.0,19.83
7844,3.0,1.0,71.38
7845,2.0,1.0,62.0
7846,2.0,1.0,70.0
7847,1.0,1.0,18.0
7848,1.0,1.0,57.0
7849,6.0,2.0,75.0
7850,5.0,2.0,150.0
7851,5.0,,600.0
7852,4.0,3.0,425.0
7853,3.0,2.0,104.0
7854,3.0,2.0,90.0
7855,4.0,1.0,1250.0
7856,2.0,2.0,38.0
7857,3.0,2.0,120.0
7858,1.0,1.0,26.0
7859,5.0,2.0,120.0
7860,4.0,2.0,420.0
7861,4.0,2.0,138.0
7862,3.0,2.0,93.0
7863,2.0,3.0,40.0
7864,3.0,3.0,46.0
7865,4.0,,440.0
7866,3.0,2.0,80.48
7867,2.0,2.0,41.0
7868,2.0,2.0,50.0
7869,5.0,2.0,420.0
7870,2.0,1.0,97.0
7871,3.0,3.0,400.0
7872,1.0,0.0,33.0
7873,3.0,0.0,70.0
7874,3.0,2.0,147.0
7875,1.0,0.0,42.5
7876,3.0,1.0,180.0
7877,3.0,0.0,95.0
7878,2.0,1.0,80.0
7879,2.0,1.0,90.0
7880,4.0,1.0,325.0
7881,2.0,2.0,45.12
7882,2.0,1.0,35.47
7883,3.0,2.0,1063.0
7884,1.0,0.0,72.0
7885,2.0,1.0,68.0
7886,6.0,0.0,250.0
7887,4.0,2.0,192.0
7888,2.0,2.0,52.76
7889,2.0,1.0,49.0
7890,2.0,2.0,82.0
7891,2.0,1.0,60.0
7892,5.0,3.0,625.0
7893,2.0,1.0,69.0
7894,5.0,3.0,242.0
7895,4.0,1.0,700.0
7896,4.0,1.0,145.0
7897,3.0,1.0,197.0
7898,3.0,1.0,56.12
7899,2.0,1.0,45.0
7900,3.0,2.0,97.0
7901,1.0,1.0,14.0
7902,3.0,1.0,68.38
7903,2.0,2.0,43.0
7904,2.0,2.0,47.88
7905,2.0,2.0,45.0
7906,5.0,3.0,95.0
7907,2.0,3.0,49.0
7908,1.0,2.0,27.0
7909,2.0,1.0,84.86
7910,4.0,0.0,90.0
7911,2.0,1.0,38.5
7912,2.0,1.0,96.0
7913,2.0,1.0,59.0
7914,2.0,2.0,52.0
7915,2.0,1.0,50.0
7916,2.0,3.0,61.0
7917,5.0,2.0,395.0
7918,2.0,1.0,104.0
7919,1.0,0.0,18.0
7920,2.0,1.0,34.8
7921,,,85.125
7922,2.0,2.0,125.0
7923,2.0,2.0,85.0
7924,3.0,3.0,100.0
7925,3.0,2.0,132.0
7926,3.0,,75.0
7927,2.0,1.0,58.11
7928,2.0,1.0,48.72
7929,2.0,1.0,43.55
7930,3.0,2.0,175.0
7931,2.0,1.0,68.5
7932,1.0,2.0,19.87
7933,3.0,2.0,150.0
7934,4.0,1.0,200.0
7935,2.0,,40.0
7936,2.0,1.0,63.85
7937,3.0,2.0,51.35
7938,2.0,2.0,60.0
7939,2.0,1.0,28.0
7940,3.0,1.0,67.77
7941,2.0,1.0,45.0
7942,4.0,2.0,225.0
7943,2.0,2.0,70.0
7944,2.0,2.0,90.0
7945,4.0,3.0,150.0
7946,3.0,3.0,90.0
7947,3.0,,175.0
7948,2.0,1.0,64.0
7949,2.0,2.0,70.0
7950,3.0,2.0,117.0
7951,2.0,2.0,75.0
7952,3.0,2.0,199.0
7953,3.0,2.0,150.0
7954,3.0,1.0,73.0
7955,3.0,2.0,125.0
7956,2.0,1.0,68.0
7957,2.0,1.0,40.0
7958,2.0,3.0,78.0
7959,2.0,1.0,55.0
7960,2.0,1.0,30.0
7961,4.0,3.0,40.0
7962,6.0,0.0,385.5
7963,2.0,1.0,85.0
7964,2.0,1.0,85.0
7965,2.0,2.0,43.48
7966,3.0,,270.0
7967,3.0,2.0,109.0
7968,3.0,1.0,90.0
7969,3.0,2.0,135.0
7970,3.0,,140.0
7971,3.0,0.0,150.0
7972,5.0,,795.0
7973,2.0,0.0,90.0
7974,2.0,1.0,78.0
7975,2.0,2.0,57.0
7976,4.0,1.0,200.0
7977,2.0,1.0,37.5
7978,1.0,0.0,13.31
7979,12.0,,150.0
7980,7.0,3.0,160.0
7981,2.0,1.0,53.0
7982,2.0,1.0,45.0
7983,2.0,3.0,38.0
7984,5.0,,340.0
7985,2.0,1.0,80.0
7986,4.0,3.0,600.0
7987,2.0,2.0,78.0
7988,2.0,2.0,93.0
7989,4.0,2.0,120.0
7990,3.0,1.0,60.0
7991,2.0,2.0,39.25
7992,2.0,1.0,61.0
7993,7.0,3.0,250.0
7994,1.0,1.0,19.9
7995,3.0,2.0,285.0
7996,2.0,1.0,60.0
7997,3.0,1.0,56.12
7998,2.0,2.0,52.0
7999,3.0,2.0,180.0
8000,3.0,3.0,120.0
8001,2.0,2.0,45.0
8002,4.0,2.0,344.0
8003,2.0,2.0,35.11
8004,6.0,,385.0
8005,6.0,3.0,100.0
8006,4.0,1.0,95.0
8007,3.0,2.0,175.0
8008,4.0,3.0,240.0
8009,3.0,2.0,77.27
8010,2.0,1.0,29.35
8011,3.0,1.0,115.0
8012,2.0,2.0,138.0
8013,3.0,2.0,142.0
8014,3.0,3.0,95.0
8015,3.0,0.0,97.0
8016,5.0,1.0,800.0
8017,2.0,1.0,45.0
8018,4.0,0.0,160.0
8019,2.0,1.0,53.4
8020,,,229.0
8021,6.0,,115.0
8022,2.0,2.0,100.0
8023,4.0,0.0,393.5
8024,2.0,1.0,60.0
8025,4.0,2.0,350.0
8026,2.0,1.0,41.0
8027,1.0,2.0,32.0
8028,1.0,1.0,13.5
8029,2.0,1.0,40.0
8030,6.0,3.0,145.0
8031,4.0,1.0,235.0
8032,2.0,1.0,33.53
8033,4.0,2.0,160.0
8034,3.0,3.0,159.0
8035,3.0,2.0,90.0
8036,1.0,2.0,50.0
8037,2.0,2.0,43.5
8038,4.0,2.0,155.0
8039,3.0,1.0,230.0
8040,2.0,1.0,89.0
8041,2.0,1.0,50.0
8042,2.0,1.0,53.0
8043,2.0,2.0,45.0
8044,2.0,2.0,60.0
8045,2.0,3.0,45.0
8046,3.0,2.0,94.71
8047,2.0,3.0,60.0
8048,2.0,2.0,40.0
8049,2.0,2.0,62.89
8050,9.0,3.0,240.0
8051,1.0,1.0,35.0
8052,2.0,1.0,50.0
8053,2.0,2.0,40.43
8054,3.0,2.0,98.0
8055,2.0,2.0,65.0
8056,,,98.485
8057,4.0,2.0,375.0
8058,2.0,2.0,55.0
8059,3.0,2.0,119.0
8060,1.0,1.0,20.0
8061,2.0,2.0,77.0
8062,2.0,2.0,68.0
8063,3.0,2.0,89.0
8064,2.0,1.0,165.0
8065,4.0,1.0,125.0
8066,2.0,0.0,55.0
8067,2.0,1.0,46.0
8068,3.0,2.0,77.0
8069,1.0,1.0,40.0
8070,2.0,2.0,60.16
8071,4.0,2.0,90.0
8072,2.0,1.0,48.0
8073,2.0,1.0,58.0
8074,2.0,0.0,44.0
8075,6.0,2.0,550.0
8076,3.0,3.0,130.0
8077,2.0,1.0,64.8
8078,2.0,1.0,37.8
8079,2.0,1.0,90.0
8080,2.0,2.0,40.54
8081,3.0,2.0,180.0
8082,4.0,1.0,95.0
8083,3.0,2.0,41.0
8084,2.0,3.0,87.0
8085,2.0,3.0,49.0
8086,2.0,2.0,65.0
8087,1.0,0.0,45.4
8088,2.0,1.0,75.0
8089,4.0,3.0,428.0
8090,2.0,1.0,34.0
8091,1.0,1.0,26.63
8092,2.0,1.0,97.0
8093,2.0,1.0,45.0
8094,2.0,1.0,86.0
8095,2.0,1.0,48.45
8096,3.0,3.0,85.0
8097,4.0,1.0,511.0
8098,3.0,2.0,170.0
8099,2.0,2.0,39.85
8100,2.0,1.0,55.0
8101,3.0,2.0,142.0
8102,3.0,2.0,62.63
8103,1.0,0.0,30.84
8104,2.0,2.0,70.0
8105,2.0,3.0,47.0
8106,12.0,,300.0
8107,1.0,0.0,35.0
8108,2.0,1.0,67.48
8109,2.0,2.0,34.0
8110,2.0,1.0,49.97
8111,1.0,2.0,60.0
8112,2.0,1.0,50.0
8113,3.0,1.0,320.0
8114,4.0,1.0,180.0
8115,2.0,2.0,86.0
8116,2.0,2.0,81.0
8117,2.0,1.0,48.6
8118,2.0,2.0,42.0
8119,4.0,,400.0
8120,2.0,2.0,40.0
8121,2.0,2.0,33.6
8122,1.0,0.0,19.55
8123,2.0,2.0,80.0
8124,2.0,2.0,36.0
8125,2.0,2.0,88.0
8126,5.0,,160.0
8127,4.0,2.0,300.0
8128,3.0,1.0,95.0
8129,3.0,,90.0
8130,4.0,2.0,125.0
8131,2.0,2.0,46.0
8132,3.0,2.0,130.0
8133,3.0,1.0,71.55
8134,2.0,1.0,41.21
8135,2.0,1.0,75.0
8136,3.0,1.0,60.0
8137,5.0,1.0,201.0
8138,4.0,2.0,175.0
8139,2.0,2.0,40.54
8140,3.0,3.0,90.0
8141,3.0,3.0,47.57
8142,4.0,1.0,326.0
8143,2.0,1.0,72.0
8144,2.0,2.0,47.0
8145,2.0,2.0,110.0
8146,4.0,1.0,169.0
8147,4.0,1.0,100.0
8148,4.0,2.0,160.0
8149,2.0,0.0,48.0
8150,3.0,2.0,60.65
8151,2.0,0.0,45.0
8152,2.0,2.0,53.58
8153,2.0,1.0,100.0
8154,8.0,3.0,270.0
8155,3.0,2.0,113.0
8156,4.0,0.0,83.0
8157,2.0,3.0,60.0
8158,2.0,2.0,50.0
8159,3.0,2.0,77.99
8160,2.0,1.0,94.84
8161,2.0,1.0,103.0
8162,1.0,1.0,20.0
8163,2.0,1.0,100.0
8164,3.0,3.0,51.77
8165,4.0,1.0,1600.0
8166,1.0,1.0,23.5
8167,2.0,2.0,65.0
8168,3.0,2.0,110.0
8169,3.0,1.0,340.0
8170,3.0,2.0,943.0
8171,3.0,2.0,55.0
8172,3.0,3.0,175.0
8173,2.0,1.0,55.0
8174,3.0,3.0,128.0
8175,4.0,2.0,160.0
8176,3.0,3.0,59.0
8177,3.0,1.0,110.0
8178,4.0,3.0,255.0
8179,2.0,2.0,30.47
8180,2.0,2.0,65.0
8181,2.0,2.0,75.0
8182,3.0,3.0,50.0
8183,2.0,1.0,45.0
8184,2.0,1.0,32.8
8185,2.0,1.0,60.0
8186,2.0,2.0,85.0
8187,3.0,2.0,700.0
8188,2.0,2.0,60.0
8189,3.0,2.0,55.0
8190,8.0,2.0,150.0
8191,2.0,2.0,108.0
8192,2.0,1.0,130.0
8193,4.0,2.0,325.0
8194,1.0,0.0,130.0
8195,4.0,,245.0
8196,2.0,1.0,35.88
8197,1.0,1.0,99.0
8198,2.0,,90.0
8199,2.0,2.0,75.0
8200,3.0,1.0,268.0
8201,6.0,,230.0
8202,2.0,2.0,45.0
8203,2.0,1.0,55.99
8204,2.0,1.0,70.0
8205,3.0,0.0,350.0
8206,2.0,2.0,95.0
8207,2.0,1.0,47.65
8208,4.0,2.0,175.0
8209,2.0,1.0,38.37
8210,2.0,2.0,60.0
8211,3.0,3.0,77.59
8212,4.0,2.0,411.0
8213,2.0,2.0,115.0
8214,3.0,2.0,56.0
8215,2.0,2.0,48.0
8216,2.0,1.0,54.0
8217,4.0,1.0,123.0
8218,2.0,2.0,55.0
8219,3.0,2.0,240.0
8220,3.0,3.0,175.0
8221,3.0,2.0,90.0
8222,3.0,,400.0
8223,3.0,3.0,70.0
8224,2.0,2.0,93.0
8225,5.0,1.0,260.0
8226,2.0,2.0,95.0
8227,2.0,0.0,100.0
8228,2.0,1.0,55.0
8229,3.0,2.0,90.0
8230,2.0,1.0,61.99
8231,2.0,1.0,65.0
8232,2.0,2.0,67.0
8233,3.0,3.0,120.0
8234,4.0,2.0,208.0
8235,2.0,2.0,52.5
8236,1.0,0.0,27.375
8237,4.0,2.0,750.0
8238,1.0,0.0,39.0
8239,2.0,2.0,48.0
8240,2.0,1.0,77.25
8241,3.0,2.0,178.0
8242,1.0,1.0,15.0
8243,2.0,2.0,30.0
8244,4.0,,792.0
